Modulo,Domanda,Opzione,Risposta Corretta
M3 - UD4,Il SIEM,"È una soluzione software che, in tempo reale, provvede al monitoraggio e alla gestione degli eventi e delle informazioni che accadono all'interno della rete e sui vari sistemi di sicurezza fornendo una correlazione e aggregazione tra essi",VERO
M3 - UD4,Il SIEM,È una soluzione software che provvede alla visualizzazione e alla gestione degli eventi e delle informazioni che accadono all'interno della rete e sui vari sistemi di sicurezza fornendo una correlazione e aggregazione tra essi,FALSO
M3 - UD4,Il SIEM,Include le funzionalità offerte dai SIM (security information management) a quelle dei SEM (security event management),VERO
M3 - UD4,Il SIEM,"Ha come interfaccia una console centralizzata, preposta ad attività di monitoraggio, segnalazione e risposta automatica a determinati eventi",VERO
M3 - UD4,Il SIEM (Variante),E' l'acronimo di Security Impact and Event Management),FALSO
M3 - UD4,Il SIEM (Variante),E' l'acronimo di Security Integrated and Evaluation Management),FALSO
M3 - UD4,Il SIEM (Variante),"È una soluzione software che, in tempo reale, provvede al monitoraggio e alla gestione degli eventi e delle informazioni che accadono all'interno della rete e sui vari sistemi di sicurezza fornendo una correlazione e aggregazione tra essi",VERO
M3 - UD4,Il SIEM (Variante),È una soluzione software che provvede alla visualizzazione e alla gestione degli eventi e delle informazioni che accadono all'interno della rete e sui vari sistemi di sicurezza fornendo una correlazione e aggregazione tra essi,FALSO
M3 - UD4,Il SIEM (Variante),Include le funzionalità offerte dai SIM (security information management) a quelle dei SEM (security event management),VERO
M3 - UD4,Il SIEM (Variante),"Ha come interfaccia una console centralizzata, preposta ad attività di monitoraggio, segnalazione e risposta automatica a determinati eventi",VERO
M3 - UD4,L'Assessment del Rischio,Prevede una fase di identificazione che mira ad individuare le minacce esistenti e a stabilirne le caratteristiche,VERO
M3 - UD4,L'Assessment del Rischio,Può realizzare l'identificazione con un approccio cause -> effetti,VERO
M3 - UD4,L'Assessment del Rischio,Può realizzare l'identificazione con un approccio effetti -> cause,VERO
M3 - UD4,L'Assessment del Rischio,Può realizzare l'identificazione con un approccio probabilità -> impatto,FALSO
M3 - UD4,L'Assessment del Rischio,Prevede una fase di valutazione che mira alla determinazione dell'entità del rischio (probabilità-impatto),VERO
M3 - UD4,L'Assessment del Rischio,Prevede una fase di valutazione che viene espressa di solito in forma complessa utilizzabile mediante appositi strumenti,FALSO
M3 - UD4,L'Endpoint protection,Realizza il tunneling nella comunicazione dall'interno all'esterno dell'azienda,FALSO
M3 - UD4,L'Endpoint protection,Si riferisce alla protezione di qualsiasi dispositivo o connessione che abbia accesso alla rete aziendale,VERO
M3 - UD4,L'Endpoint protection,Può utilizzare tecniche di Machine Learning per rilevare le minacce zero-day,VERO
M3 - UD4,L'Endpoint protection,Realizza la protezione antimalware e antivirus,VERO
M3 - UD4,L'Endpoint protection,Non ha mai un firewall integrato,FALSO
M3 - UD4,L'Endpoint protection,"Può realizzare la Mobile security (cellulari, tablet e laptop)",VERO
M3 - UD4,La Tassonomia dei Rischi Organizzativi,E' una corretta mappatura della tipologia dei rischi che ne permette una prima identificazione,VERO
M3 - UD4,La Tassonomia dei Rischi Organizzativi,Permette una prima identificazione che richiede ulteriori approfondimenti e valutazioni,VERO
M3 - UD4,La Tassonomia dei Rischi Organizzativi,Definisce due macro raggruppamenti contenenti i rischi Interni ed Esterni all'organizzazione,VERO
M3 - UD4,La Tassonomia dei Rischi Organizzativi,Definisce un primo macro raggruppamento contenente i rischi Strategici e Operativi,FALSO
M3 - UD4,La Tassonomia dei Rischi Organizzativi,"Suddivide i rischi interni in: Strategici, Operativi e Finanziari",VERO
M3 - UD4,La Tassonomia dei Rischi Organizzativi,Inserisce il rischio IT tra i rischi stragecici,FALSO
M3 - UD4,La valutazione del Rischio,Viene effettuata facendo riferimento a classi omogenee per tipologia,VERO
M3 - UD4,La valutazione del Rischio,Viene effettuata da due prospettive: Impatto (o Gravità) e Probabilità,VERO
M3 - UD4,La valutazione del Rischio,Utilizza un indice numerico che è dato dal prodotto dell'Impatto moltiplicato la probabilità,VERO
M3 - UD4,La valutazione del Rischio,Di solito si associa a Probabilità e Impatto un valore numerico compreso tra 1 e 10,FALSO
M3 - UD4,La valutazione del Rischio,Si effettua solamente nell'ambito della sicurezza informatica,FALSO
M3 - UD4,La valutazione del Rischio,"Viene rappresentata graficamente con un diagramma multidimensionale (X,Y,Z) con gradazioni di colori differenti",FALSO
M3 - UD4,La VPN (Virtual Private Network),Si realizza attraverso un canale di comunicazione criptato creato per gestire la privacy nelle comunicazioni,VERO
M3 - UD4,La VPN (Virtual Private Network),Si realizza attraverso un canale di comunicazione criptato che può essere creato anche sopra una LAN aziendale,VERO
M3 - UD4,La VPN (Virtual Private Network),La criptazione fornisce garanzie che i pacchetti non contengano potenziali minacce rendendo il sistema intrinsecamente sicuro,FALSO
M3 - UD4,La VPN (Virtual Private Network),"Utilizza sempre e solo una tiplogia di protocollo di criptazione, il vero limite della tecnologia",FALSO
M3 - UD4,La VPN (Virtual Private Network),Può utilizzare il protocollo SSTP (Secure Socket Tunneling Protocol),VERO
M3 - UD4,La VPN (Virtual Private Network),Può utilizzare il protocollo di criptazione UDP,FALSO
M3 - UD4,Nell'evoluzione del paradigma CIA (RID) il principio di Non-Repudiation,Garantisce che un partecipante a un'azione o transazione digitale non possa negare in futuro il proprio intervento,VERO
M3 - UD4,Nell'evoluzione del paradigma CIA (RID) il principio di Non-Repudiation,"Utilizza le firme digitali, basate su tecniche crittografiche, come strumento chiave",VERO
M3 - UD4,Nell'evoluzione del paradigma CIA (RID) il principio di Non-Repudiation,Attraverso la registrazione dettagliata delle azioni e delle transazioni (audit trail) riceve prove tangibili l'intervento di una parte,VERO
M3 - UD4,Nell'evoluzione del paradigma CIA (RID) il principio di Non-Repudiation,"Mediante il timestamping, ovvero la registrazione dell'ora esatta di un evento, impedisce a una parte di negare la tempistica di un'azione",VERO
M3 - UD4,Nell'evoluzione del paradigma CIA (RID) il principio di Non-Repudiation,Non può mai avere validità legale essendo comunque un principio non rigoroso,FALSO
M3 - UD4,Nell'evoluzione del paradigma CIA (RID) il principio di Non-Repudiation,Anche se unito al fattore di Authentication non riduce l'importanza del fattore di Riservatezza,FALSO
M3 - UD4,Per valutare il Rischio di Cybersecurity,"E' necessario in prima istanza identificare le risorse critiche (dati sensibili, hardware, software, reti e sistemi). ",VERO
M3 - UD4,Per valutare il Rischio di Cybersecurity,E' necessario identificare e aggiornare le possibili minacce le vulnerabilità ,VERO
M3 - UD4,Per valutare il Rischio di Cybersecurity,E' necessario determinare la probabilità di un possibile evento di cybersecurity,VERO
M3 - UD4,Per valutare il Rischio di Cybersecurity,E' necessario determinare l'entità dell'impatto di un determinato evento di cybersecurity ,VERO
M3 - UD4,Per valutare il Rischio di Cybersecurity,"E' necessario valutare solamente le risorse tecnologiche (reti, dispositivi e sistemi)",FALSO
M3 - UD4,Per valutare il Rischio di Cybersecurity,E' necessario valutare l'impatto delle possibili minacce solamente per i danni diretti che possono subire i sistemi informativi,FALSO
M3 - UD4,Perché è necessario analizzare il rischio?,L'analisi del rischio può concretamente aiutare l'azienda a identificare l'impatto dei pericoli sulle risorse aziendali,VERO
M3 - UD4,Perché è necessario analizzare il rischio?,L'analisi del rischio permette in ultimo di eliminare completamente l'impatto dei pericoli in tutti i comparti aziendali,FALSO
M3 - UD4,Perché è necessario analizzare il rischio?,L'analisi del rischio permette di mettere in atto le misure al fine di mitigare gli effetti di questo rischio sulle proprie risorse,VERO
M3 - UD4,Perché è necessario analizzare il rischio?,L'analisi del rischio permette di individuare il livello massimo di rischio che un'organizzazione è in grado di sopportare per raggiungere i propri obiettivi strategici,VERO
M3 - UD4,Perché è necessario analizzare il rischio?,"Una volta analizzato, identificato e opportunamente valutato è possibile gestire il rischio correttamente",VERO
M3 - UD4,Perché è necessario analizzare il rischio?,L'analisi del rischio è uno strumento molto focalizzato sugli aspetti finanziari ed amministrativi,FALSO
M3 - UD4,Perché il modello RID (Riservatezza-Integrità-Disponibilità) non va bene per i sistemi operazionali OT?,Perché la Riservatezza è parzialmente rilevante,VERO
M3 - UD4,Perché il modello RID (Riservatezza-Integrità-Disponibilità) non va bene per i sistemi operazionali OT?,Perché la Riservatezza non è assolutamente rilevante,FALSO
M3 - UD4,Perché il modello RID (Riservatezza-Integrità-Disponibilità) non va bene per i sistemi operazionali OT?,L'integrità è significativa se è associata alla capacità di mantenere attivo il controllo sul processo,VERO
M3 - UD4,Perché il modello RID (Riservatezza-Integrità-Disponibilità) non va bene per i sistemi operazionali OT?,Perché la disponibilità è un fattore rilevante se la si considera dal punto di vista dell'impatto sulla business continuity,VERO
M3 - UD4,Perché il modello RID (Riservatezza-Integrità-Disponibilità) non va bene per i sistemi operazionali OT?,"Perché esistono parametri più rilevanti, quali il Safety (Sicurezza Fisica) o la Reliability (Affidabilità)",VERO
M3 - UD4,Perché il modello RID (Riservatezza-Integrità-Disponibilità) non va bene per i sistemi operazionali OT?,"Perché esistono parametri più rilevanti, quali l'Accountability",FALSO
M3 - UD4,Perché la leadership aziendale è fondamentale per la definizione di un SGSI secondo ISO 27001,Perché altrimenti possono non essere garantiti gli investimenti necessari per la sua realizzazione,VERO
M3 - UD4,Perché la leadership aziendale è fondamentale per la definizione di un SGSI secondo ISO 27001,"Perché senza il benestare chiaro, motivato e comunicato della leadership aziendale non si riuscirà a coinvolgere efficacemente tutto il personale aziendale",VERO
M3 - UD4,Perché la leadership aziendale è fondamentale per la definizione di un SGSI secondo ISO 27001,"Perché altrimenti non si riusciranno a portare a termine i cambiamenti nelle politiche, nei processi e nelle procedure necessari",VERO
M3 - UD4,Perché la leadership aziendale è fondamentale per la definizione di un SGSI secondo ISO 27001,Perché solo una leadership consapevole può capire sino in fondo l'impatto possibile della sicurezza informatica con il funzionamento dell'organizzazione,VERO
M3 - UD4,Perché la leadership aziendale è fondamentale per la definizione di un SGSI secondo ISO 27001,Così è chiara la responsabilità in caso di cattivo funzionamento del sistema di gestione,FALSO
M3 - UD4,Perché la leadership aziendale è fondamentale per la definizione di un SGSI secondo ISO 27001,Così è possibile creare nuove figure e ruoli che altrimenti sarebbe impossibile definire,VERO
M3 - UD4,Qual è lo scopo principale del machine learning?,Eliminare completamente l'intervento umano,FALSO
M3 - UD4,Qual è lo scopo principale del machine learning?,Costruire robot fisici,FALSO
M3 - UD4,Qual è lo scopo principale del machine learning?,Simulare solo il linguaggio umano,FALSO
M3 - UD4,Qual è lo scopo principale del machine learning?,Apprendere automaticamente dai dati senza programmazione esplicita,VERO
M3 - UD4,Qual è lo scopo principale del machine learning?,Sostituire del tutto le infrastrutture informatiche aziendali,FALSO
M3 - UD4,Qual è lo scopo principale del machine learning?,Azzerare i costi di manutenzione hardware e software,FALSO
M3 - UD4,Quale dei seguenti rappresenta un rischio dell'intelligenza artificiale?,Miglioramento dell'efficienza,FALSO
M3 - UD4,Quale dei seguenti rappresenta un rischio dell'intelligenza artificiale?,Bias e discriminazione nei risultati,VERO
M3 - UD4,Quale dei seguenti rappresenta un rischio dell'intelligenza artificiale?,Riduzione dei costi,FALSO
M3 - UD4,Quale dei seguenti rappresenta un rischio dell'intelligenza artificiale?,Aumento della capacità di calcolo,FALSO
M3 - UD4,Quale dei seguenti rappresenta un rischio dell'intelligenza artificiale?,Automatizzazione dei processi decisionali senza errori,FALSO
M3 - UD4,Quale dei seguenti rappresenta un rischio dell'intelligenza artificiale?,Garanzia assoluta della riservatezza dei dati trattati,FALSO
M3 - UD4,Quale tra le seguenti è una caratteristica dei Large Language Models (LLM)?,Generano testo basandosi sulla probabilità delle parole,VERO
M3 - UD4,Quale tra le seguenti è una caratteristica dei Large Language Models (LLM)?,Sono utilizzati solo nella robotica,FALSO
M3 - UD4,Quale tra le seguenti è una caratteristica dei Large Language Models (LLM)?,Elaborano solo dati numerici,FALSO
M3 - UD4,Quale tra le seguenti è una caratteristica dei Large Language Models (LLM)?,Funzionano senza reti neurali,FALSO
M3 - UD4,Quale tra le seguenti è una caratteristica dei Large Language Models (LLM)?,Richiedono esclusivamente input in formato binario non testuale,FALSO
M3 - UD4,Quale tra le seguenti è una caratteristica dei Large Language Models (LLM)?,Operano senza memorizzare parametri durante l’addestramento,FALSO
